x,y,theta,speed,xref,yref
-0.019649, -0.039249, -0.000000, 0.633000, -0.019548, -0.039654
-0.019749, -0.038843, -0.000000, 0.724000, -0.019649, -0.039249
-0.019850, -0.038438, -0.000000, 0.684000, -0.019749, -0.038843
-0.019951, -0.038033, 0.000000, 0.709000, -0.019850, -0.038438
-0.020052, -0.037628, -0.000000, 0.763000, -0.019951, -0.038033
-0.020154, -0.037223, -0.000000, 0.728000, -0.020052, -0.037628
-0.020256, -0.036818, 0.000000, 0.695000, -0.020154, -0.037223
-0.020358, -0.036414, 0.000000, 0.858000, -0.020256, -0.036819
-0.020460, -0.036009, 0.000000, 0.855000, -0.020358, -0.036414
-0.020563, -0.035604, -0.000000, 0.673000, -0.020460, -0.036009
-0.020666, -0.035200, -0.000000, 0.673000, -0.020563, -0.035604
-0.020769, -0.034795, -0.000000, 0.725000, -0.020666, -0.035200
-0.020872, -0.034391, -0.000000, 0.655000, -0.020769, -0.034795
-0.020976, -0.033986, 0.000000, 0.570000, -0.020872, -0.034391
-0.021079, -0.033582, 0.000000, 0.703000, -0.020976, -0.033986
-0.021183, -0.033178, 0.000000, 0.711000, -0.021080, -0.033582
-0.021288, -0.032774, 0.000000, 0.814000, -0.021184, -0.033178
-0.021392, -0.032370, -0.000000, 0.711000, -0.021288, -0.032774
-0.021497, -0.031966, -0.000000, 0.630000, -0.021392, -0.032370
-0.021602, -0.031562, -0.000000, 0.717000, -0.021497, -0.031966
-0.021708, -0.031158, -0.000000, 0.669000, -0.021602, -0.031562
-0.021813, -0.030754, -0.000000, 0.633000, -0.021708, -0.031158
-0.021919, -0.030350, -0.000000, 0.838000, -0.021813, -0.030754
-0.022025, -0.029947, -0.000000, 0.694000, -0.021919, -0.030350
-0.022131, -0.029543, 0.000000, 0.608000, -0.022025, -0.029947
-0.022238, -0.029140, 0.000000, 0.680000, -0.022131, -0.029543
-0.022345, -0.028736, 0.000000, 0.748000, -0.022238, -0.029140
-0.022452, -0.028333, -0.000000, 0.692000, -0.022345, -0.028736
-0.022559, -0.027930, -0.000000, 0.586000, -0.022452, -0.028333
-0.022667, -0.027527, -0.000000, 0.722000, -0.022559, -0.027930
-0.022775, -0.027123, -0.000000, 0.737000, -0.022667, -0.027527
-0.022883, -0.026720, 0.000000, 0.726000, -0.022775, -0.027123
-0.022991, -0.026317, 0.000000, 1.058000, -0.022883, -0.026720
-0.023099, -0.025914, -0.000000, 0.779000, -0.022991, -0.026317
-0.023208, -0.025512, -0.000000, 0.742000, -0.023100, -0.025914
-0.023317, -0.025109, -0.000000, 0.728000, -0.023208, -0.025512
-0.023427, -0.024706, -0.000000, 0.711000, -0.023317, -0.025109
-0.023536, -0.024304, -0.000000, 0.740000, -0.023427, -0.024706
-0.023646, -0.023901, -0.000000, 0.791000, -0.023536, -0.024304
-0.023756, -0.023499, -0.000000, 0.751000, -0.023646, -0.023901
-0.023866, -0.023096, -0.000000, 0.814000, -0.023756, -0.023499
-0.023977, -0.022694, -0.000000, 0.799000, -0.023866, -0.023096
-0.024088, -0.022292, -0.000000, 0.605000, -0.023977, -0.022694
-0.024199, -0.021890, 0.000000, 0.788000, -0.024088, -0.022292
-0.024310, -0.021488, 0.000000, 0.654000, -0.024199, -0.021890
-0.024421, -0.021086, 0.000000, 0.754000, -0.024310, -0.021488
-0.024533, -0.020684, -0.000000, 0.791000, -0.024422, -0.021086
-0.024645, -0.020282, -0.000000, 0.663000, -0.024533, -0.020684
-0.024758, -0.019880, 0.000000, 0.768000, -0.024645, -0.020282
-0.024870, -0.019478, 0.000000, 0.752000, -0.024758, -0.019880
-0.024983, -0.019077, 0.000000, 0.802000, -0.024870, -0.019478
-0.025096, -0.018675, 0.000000, 0.660000, -0.024983, -0.019077
-0.025209, -0.018274, 0.000000, 0.651000, -0.025096, -0.018675
-0.025323, -0.017872, 0.000000, 0.773000, -0.025209, -0.018274
-0.025436, -0.017471, 0.000000, 0.736000, -0.025323, -0.017872
-0.025550, -0.017070, 0.000000, 0.764000, -0.025436, -0.017471
-0.025665, -0.016669, 0.000000, 0.712000, -0.025550, -0.017070
-0.025779, -0.016268, -0.000000, 0.774000, -0.025665, -0.016669
-0.025894, -0.015867, 0.000000, 0.761000, -0.025779, -0.016268
-0.026009, -0.015466, 0.000000, 0.705000, -0.025894, -0.015867
-0.026124, -0.015065, -0.000000, 0.818000, -0.026009, -0.015466
-0.026240, -0.014664, 0.000000, 0.764000, -0.026124, -0.015065
-0.026355, -0.014264, 0.000000, 0.706000, -0.026240, -0.014664
-0.026471, -0.013863, 0.000000, 0.712000, -0.026355, -0.014264
-0.026587, -0.013463, 0.000000, 0.717000, -0.026471, -0.013863
-0.026704, -0.013062, 0.000000, 0.760000, -0.026588, -0.013463
-0.026821, -0.012662, 0.000000, 0.750000, -0.026704, -0.013062
-0.026938, -0.012261, 0.000000, 0.746000, -0.026821, -0.012662
-0.027055, -0.011861, -0.000000, 0.816000, -0.026938, -0.012262
-0.027172, -0.011461, 0.000000, 0.714000, -0.027055, -0.011861
-0.027290, -0.011061, 0.000000, 0.753000, -0.027172, -0.011461
-0.027408, -0.010661, 0.000000, 0.625000, -0.027290, -0.011061
-0.027526, -0.010261, 0.000000, 0.749000, -0.027408, -0.010661
-0.027645, -0.009862, 0.000000, 0.759000, -0.027526, -0.010261
-0.027763, -0.009462, 0.000000, 0.690000, -0.027645, -0.009862
-0.027882, -0.009062, 0.000000, 0.612000, -0.027763, -0.009462
-0.028001, -0.008663, 0.000000, 0.744000, -0.027882, -0.009062
-0.028121, -0.008263, 0.000000, 0.819000, -0.028001, -0.008663
-0.028240, -0.007864, -0.000000, 0.735000, -0.028121, -0.008263
-0.028360, -0.007465, -0.000000, 0.799000, -0.028240, -0.007864
-0.028480, -0.007065, 0.000000, 0.744000, -0.028360, -0.007465
-0.028601, -0.006666, 0.000000, 0.845000, -0.028481, -0.007065
-0.028721, -0.006267, 0.000000, 0.736000, -0.028601, -0.006666
-0.028842, -0.005868, 0.000000, 0.714000, -0.028722, -0.006267
-0.028963, -0.005469, -0.000000, 0.753000, -0.028842, -0.005868
-0.029085, -0.005071, -0.000000, 0.809000, -0.028964, -0.005470
-0.029206, -0.004672, -0.000000, 0.752000, -0.029085, -0.005071
-0.029328, -0.004273, -0.000000, 0.745000, -0.029207, -0.004672
-0.029450, -0.003875, 0.000000, 0.743000, -0.029328, -0.004273
-0.029573, -0.003476, -0.000000, 0.788000, -0.029450, -0.003875
-0.029695, -0.003078, -0.000000, 0.600000, -0.029573, -0.003476
-0.029818, -0.002680, -0.000000, 0.677000, -0.029695, -0.003078
-0.029941, -0.002281, -0.000000, 0.887000, -0.029818, -0.002680
-0.030065, -0.001883, 0.000000, 0.720000, -0.029941, -0.002282
-0.030188, -0.001485, 0.000000, 0.712000, -0.030065, -0.001883
-0.030312, -0.001087, 0.000000, 0.879000, -0.030188, -0.001485
-0.030436, -0.000690, 0.000000, 0.829000, -0.030312, -0.001087
-0.030560, -0.000292, 0.000000, 0.824000, -0.030436, -0.000690
-0.030685, 0.000106, -0.000000, 0.694000, -0.030560, -0.000292
-0.030810, 0.000504, -0.000000, 0.791000, -0.030685, 0.000106
-0.030935, 0.000901, 0.000000, 0.680000, -0.030810, 0.000504
-0.031060, 0.001299, 0.000000, 0.736000, -0.030935, 0.000901
-0.031185, 0.001696, -0.000000, 0.752000, -0.031060, 0.001298
-0.031311, 0.002093, -0.000000, 0.786000, -0.031186, 0.001696
-0.031437, 0.002490, -0.000000, 0.722000, -0.031311, 0.002093
-0.031563, 0.002887, 0.000000, 0.787000, -0.031437, 0.002490
-0.031690, 0.003284, 0.000000, 0.660000, -0.031564, 0.002887
-0.031817, 0.003681, -0.000000, 0.635000, -0.031690, 0.003284
-0.031944, 0.004078, 0.000000, 0.824000, -0.031817, 0.003681
-0.032071, 0.004475, 0.000000, 0.746000, -0.031944, 0.004078
-0.032198, 0.004872, -0.000000, 0.739000, -0.032071, 0.004475
-0.032326, 0.005268, -0.000000, 0.751000, -0.032198, 0.004872
-0.032454, 0.005665, -0.000000, 0.647000, -0.032326, 0.005268
-0.032582, 0.006061, -0.000000, 0.726000, -0.032454, 0.005665
-0.032710, 0.006457, 0.000000, 0.839000, -0.032582, 0.006061
-0.032839, 0.006854, 0.000000, 0.790000, -0.032711, 0.006457
-0.032968, 0.007250, 0.000000, 0.971000, -0.032839, 0.006853
-0.033097, 0.007646, 0.000000, 0.718000, -0.032968, 0.007250
-0.033227, 0.008042, -0.000000, 0.654000, -0.033097, 0.007646
-0.033356, 0.008437, -0.000000, 0.596000, -0.033227, 0.008042
-0.033486, 0.008833, -0.000000, 0.764000, -0.033356, 0.008437
-0.033616, 0.009229, -0.000000, 0.662000, -0.033486, 0.008833
-0.033747, 0.009625, -0.000000, 0.784000, -0.033616, 0.009229
-0.033877, 0.010020, 0.000000, 0.642000, -0.033747, 0.009625
-0.034008, 0.010416, 0.000000, 0.824000, -0.033877, 0.010020
-0.034139, 0.010811, -0.000000, 0.685000, -0.034008, 0.010415
-0.034270, 0.011206, -0.000000, 0.621000, -0.034139, 0.010811
-0.034402, 0.011601, 0.000000, 0.785000, -0.034271, 0.011206
-0.034534, 0.011996, 0.000000, 0.573000, -0.034402, 0.011601
-0.034666, 0.012391, 0.000000, 0.651000, -0.034534, 0.011996
-0.034798, 0.012786, -0.000000, 0.693000, -0.034666, 0.012391
-0.034931, 0.013181, -0.000000, 0.791000, -0.034798, 0.012786
-0.035063, 0.013576, -0.000000, 0.744000, -0.034931, 0.013181
-0.035196, 0.013970, -0.000000, 0.653000, -0.035064, 0.013576
-0.035330, 0.014365, -0.000000, 0.748000, -0.035197, 0.013970
-0.035463, 0.014759, 0.000000, 0.829000, -0.035330, 0.014365
-0.035597, 0.015154, -0.000000, 0.761000, -0.035463, 0.014759
-0.035731, 0.015548, -0.000000, 0.752000, -0.035597, 0.015153
-0.035865, 0.015942, -0.000000, 0.664000, -0.035731, 0.015548
-0.036000, 0.016336, 0.000000, 0.725000, -0.035865, 0.015942
-0.036134, 0.016730, 0.000000, 0.750000, -0.036000, 0.016336
-0.036269, 0.017124, 0.000000, 0.918000, -0.036134, 0.016730
-0.036404, 0.017518, 0.000000, 0.589000, -0.036269, 0.017124
-0.036540, 0.017911, 0.000000, 0.752000, -0.036405, 0.017518
-0.036675, 0.018305, -0.000000, 0.605000, -0.036540, 0.017911
-0.036811, 0.018698, -0.000000, 0.670000, -0.036676, 0.018305
-0.036948, 0.019092, -0.000000, 0.751000, -0.036811, 0.018698
-0.037084, 0.019485, -0.000000, 0.830000, -0.036948, 0.019092
-0.037220, 0.019878, -0.000000, 0.645000, -0.037084, 0.019485
-0.037357, 0.020271, -0.000000, 0.743000, -0.037221, 0.019878
-0.037494, 0.020664, 0.000000, 0.708000, -0.037357, 0.020271
-0.037632, 0.021057, 0.000000, 0.815000, -0.037495, 0.020664
-0.037769, 0.021450, -0.000000, 0.649000, -0.037632, 0.021057
-0.037907, 0.021843, 0.000000, 0.730000, -0.037769, 0.021450
-0.038045, 0.022236, 0.000000, 0.742000, -0.037907, 0.021843
-0.038183, 0.022628, 0.000000, 0.615000, -0.038045, 0.022236
-0.038322, 0.023021, -0.000000, 0.705000, -0.038184, 0.022628
-0.038461, 0.023413, -0.000000, 0.731000, -0.038322, 0.023021
-0.038600, 0.023805, -0.000000, 0.829000, -0.038461, 0.023413
-0.038739, 0.024198, -0.000000, 0.719000, -0.038600, 0.023805
-0.038878, 0.024590, 0.000000, 0.751000, -0.038739, 0.024198
-0.039018, 0.024982, 0.000000, 0.730000, -0.038879, 0.024590
-0.039158, 0.025374, 0.000000, 0.807000, -0.039018, 0.024982
-0.039298, 0.025765, 0.000000, 0.738000, -0.039158, 0.025374
-0.039439, 0.026157, 0.000000, 0.754000, -0.039298, 0.025765
-0.039579, 0.026549, -0.000000, 0.717000, -0.039439, 0.026157
-0.039720, 0.026940, -0.000000, 0.822000, -0.039580, 0.026549
-0.039861, 0.027332, -0.000000, 0.755000, -0.039720, 0.026940
-0.040003, 0.027723, -0.000000, 0.699000, -0.039862, 0.027332
-0.040144, 0.028114, -0.000000, 0.814000, -0.040003, 0.027723
-0.040286, 0.028505, -0.000000, 0.761000, -0.040145, 0.028114
-0.040428, 0.028896, -0.000000, 0.825000, -0.040286, 0.028505
-0.040571, 0.029287, 0.000000, 0.821000, -0.040429, 0.028896
-0.040713, 0.029678, 0.000000, 0.725000, -0.040571, 0.029287
-0.040856, 0.030069, 0.000000, 0.726000, -0.040713, 0.029678
-0.040999, 0.030460, -0.000000, 0.847000, -0.040856, 0.030069
-0.041142, 0.030850, -0.000000, 0.788000, -0.040999, 0.030460
-0.041286, 0.031241, -0.000000, 0.800000, -0.041143, 0.030850
-0.041430, 0.031631, -0.000000, 0.712000, -0.041286, 0.031241
-0.041574, 0.032021, -0.000000, 0.743000, -0.041430, 0.031631
-0.041718, 0.032411, 0.000000, 0.721000, -0.041574, 0.032021
-0.041862, 0.032801, 0.000000, 0.606000, -0.041718, 0.032411
-0.042007, 0.033191, 0.000000, 0.709000, -0.041863, 0.032801
-0.042152, 0.033581, -0.000000, 0.827000, -0.042007, 0.033191
-0.042297, 0.033971, -0.000000, 0.579000, -0.042152, 0.033581
-0.042443, 0.034361, -0.000000, 0.743000, -0.042297, 0.033971
-0.042588, 0.034750, -0.000000, 0.817000, -0.042443, 0.034361
-0.042734, 0.035140, -0.000000, 0.808000, -0.042588, 0.034750
-0.042880, 0.035529, -0.000000, 0.757000, -0.042734, 0.035140
-0.043027, 0.035918, -0.000000, 0.793000, -0.042880, 0.035529
-0.043173, 0.036308, -0.000000, 0.756000, -0.043027, 0.035918
-0.043320, 0.036697, 0.000000, 0.756000, -0.043173, 0.036308
-0.043467, 0.037086, -0.000000, 0.874000, -0.043320, 0.036697
-0.043614, 0.037474, -0.000000, 0.681000, -0.043467, 0.037086
-0.043762, 0.037863, -0.000000, 0.857000, -0.043614, 0.037474
-0.043910, 0.038252, 0.000000, 0.816000, -0.043762, 0.037863
-0.044058, 0.038640, 0.000000, 0.803000, -0.043910, 0.038252
-0.044206, 0.039029, -0.000000, 0.943000, -0.044058, 0.038640
-0.044354, 0.039417, 0.000000, 0.830000, -0.044206, 0.039029
-0.044503, 0.039806, -0.000000, 0.869000, -0.044354, 0.039417
-0.044652, 0.040194, -0.000000, 0.820000, -0.044503, 0.039806
-0.044801, 0.040582, -0.000000, 0.698000, -0.044652, 0.040194
-0.044951, 0.040970, -0.000000, 0.745000, -0.044801, 0.040582
-0.045100, 0.041358, -0.000000, 0.660000, -0.044951, 0.040970
-0.045250, 0.041745, -0.000000, 0.709000, -0.045100, 0.041358
-0.045400, 0.042133, 0.000000, 0.724000, -0.045250, 0.041745
-0.045551, 0.042521, -0.000000, 0.687000, -0.045400, 0.042133
-0.045701, 0.042908, 0.000000, 0.850000, -0.045551, 0.042521
-0.045852, 0.043295, 0.000000, 0.849000, -0.045701, 0.042908
-0.046003, 0.043683, -0.000000, 0.771000, -0.045852, 0.043295
-0.046154, 0.044070, -0.000000, 0.762000, -0.046003, 0.043683
-0.046306, 0.044457, 0.000000, 0.766000, -0.046154, 0.044070
-0.046458, 0.044844, -0.000000, 0.708000, -0.046306, 0.044457
-0.046610, 0.045231, 0.000000, 0.810000, -0.046458, 0.044844
-0.046762, 0.045617, 0.000000, 0.664000, -0.046610, 0.045231
-0.046914, 0.046004, 0.000000, 0.924000, -0.046762, 0.045617
-0.047067, 0.046391, -0.000000, 0.618000, -0.046914, 0.046004
-0.047220, 0.046777, 0.000000, 0.923000, -0.047067, 0.046391
-0.047373, 0.047163, -0.000000, 0.811000, -0.047220, 0.046777
-0.047526, 0.047550, -0.000000, 0.720000, -0.047373, 0.047163
-0.047680, 0.047936, 0.000000, 0.881000, -0.047526, 0.047549
-0.047834, 0.048322, 0.000000, 0.718000, -0.047680, 0.047936
-0.047988, 0.048708, 0.000000, 0.671000, -0.047834, 0.048322
-0.048142, 0.049093, 0.000000, 0.811000, -0.047988, 0.048707
-0.048297, 0.049479, 0.000000, 0.737000, -0.048142, 0.049093
-0.048451, 0.049865, 0.000000, 0.810000, -0.048297, 0.049479
-0.048607, 0.050250, 0.000000, 0.765000, -0.048452, 0.049865
-0.048762, 0.050635, 0.000000, 0.784000, -0.048607, 0.050250
-0.048917, 0.051021, 0.000000, 0.679000, -0.048762, 0.050635
-0.049073, 0.051406, 0.000000, 0.832000, -0.048917, 0.051021
-0.049229, 0.051791, 0.000000, 0.824000, -0.049073, 0.051406
-0.049385, 0.052176, 0.000000, 0.698000, -0.049229, 0.051791
-0.049541, 0.052561, 0.000000, 0.788000, -0.049385, 0.052176
-0.049698, 0.052946, 0.000000, 0.755000, -0.049542, 0.052561
-0.049855, 0.053330, 0.000000, 0.700000, -0.049698, 0.052945
-0.050012, 0.053715, 0.000000, 0.906000, -0.049855, 0.053330
-0.050169, 0.054099, -0.000000, 0.901000, -0.050012, 0.053715
-0.050327, 0.054483, -0.000000, 1.110000, -0.050169, 0.054099
-0.050485, 0.054868, -0.000000, 0.819000, -0.050327, 0.054483
-0.050643, 0.055252, -0.000000, 0.670000, -0.050485, 0.054868
-0.050801, 0.055636, -0.000000, 0.724000, -0.050643, 0.055252
-0.050959, 0.056020, -0.000000, 0.826000, -0.050801, 0.055636
-0.051118, 0.056403, -0.000000, 0.779000, -0.050960, 0.056020
-0.051277, 0.056787, 0.000000, 0.706000, -0.051118, 0.056403
-0.051436, 0.057171, 0.000000, 0.846000, -0.051277, 0.056787
-0.051596, 0.057554, 0.000000, 0.745000, -0.051436, 0.057171
-0.051755, 0.057937, 0.000000, 0.742000, -0.051596, 0.057554
-0.051915, 0.058321, 0.000000, 0.665000, -0.051755, 0.057937
-0.052075, 0.058704, 0.000000, 0.837000, -0.051915, 0.058321
-0.052236, 0.059087, 0.000000, 0.719000, -0.052075, 0.058704
-0.052396, 0.059470, 0.000000, 0.750000, -0.052236, 0.059087
-0.052557, 0.059853, -0.000000, 0.701000, -0.052396, 0.059470
-0.052718, 0.060235, 0.000000, 0.739000, -0.052557, 0.059853
-0.052879, 0.060618, 0.000000, 0.886000, -0.052718, 0.060235
-0.053041, 0.061000, 0.000000, 0.695000, -0.052879, 0.060618
-0.053202, 0.061383, 0.000000, 0.736000, -0.053041, 0.061000
-0.053364, 0.061765, 0.000000, 0.749000, -0.053203, 0.061383
-0.053526, 0.062147, 0.000000, 0.719000, -0.053364, 0.061765
-0.053689, 0.062529, -0.000000, 0.723000, -0.053527, 0.062147
-0.053852, 0.062911, -0.000000, 0.597000, -0.053689, 0.062529
-0.054014, 0.063293, 0.000000, 0.801000, -0.053852, 0.062911
-0.054177, 0.063675, -0.000000, 0.709000, -0.054014, 0.063293
-0.054341, 0.064056, -0.000000, 0.737000, -0.054178, 0.063675
-0.054504, 0.064438, -0.000000, 0.621000, -0.054341, 0.064056
-0.054668, 0.064819, -0.000000, 0.592000, -0.054504, 0.064438
-0.054832, 0.065200, -0.000000, 0.933000, -0.054668, 0.064819
-0.054996, 0.065582, -0.000000, 0.696000, -0.054832, 0.065200
-0.055161, 0.065963, -0.000000, 0.877000, -0.054996, 0.065582
-0.055325, 0.066344, 0.000000, 0.670000, -0.055161, 0.065963
-0.055490, 0.066724, 0.000000, 0.718000, -0.055326, 0.066344
-0.055655, 0.067105, 0.000000, 0.790000, -0.055490, 0.066724
-0.055821, 0.067486, 0.000000, 0.727000, -0.055656, 0.067105
-0.055986, 0.067866, 0.000000, 0.802000, -0.055821, 0.067486
-0.056152, 0.068247, 0.000000, 0.636000, -0.055987, 0.067866
-0.056318, 0.068627, 0.000000, 0.856000, -0.056152, 0.068247
-0.056485, 0.069007, 0.000000, 0.703000, -0.056318, 0.068627
-0.056651, 0.069387, 0.000000, 0.710000, -0.056485, 0.069007
-0.056818, 0.069767, 0.000000, 0.659000, -0.056651, 0.069387
-0.056985, 0.070147, 0.000000, 0.659000, -0.056818, 0.069767
-0.057152, 0.070527, 0.000000, 0.773000, -0.056985, 0.070147
-0.057319, 0.070906, 0.000000, 0.848000, -0.057152, 0.070526
-0.057487, 0.071286, 0.000000, 0.709000, -0.057319, 0.070906
-0.057655, 0.071665, -0.000000, 0.831000, -0.057487, 0.071286
-0.057823, 0.072044, 0.000000, 0.740000, -0.057655, 0.071665
-0.057991, 0.072423, -0.000000, 0.778000, -0.057823, 0.072044
-0.058160, 0.072802, 0.000000, 0.761000, -0.057991, 0.072423
-0.058329, 0.073181, 0.000000, 0.810000, -0.058160, 0.072802
-0.058498, 0.073560, 0.000000, 0.699000, -0.058329, 0.073181
-0.058667, 0.073939, -0.000000, 0.880000, -0.058498, 0.073560
-0.058836, 0.074317, -0.000000, 0.930000, -0.058667, 0.073939
-0.059006, 0.074696, -0.000000, 0.708000, -0.058836, 0.074317
-0.059176, 0.075074, -0.000000, 0.820000, -0.059006, 0.074696
-0.059346, 0.075452, -0.000000, 0.697000, -0.059176, 0.075074
-0.059516, 0.075831, -0.000000, 0.621000, -0.059346, 0.075452
-0.059687, 0.076209, -0.000000, 0.820000, -0.059516, 0.075830
-0.059858, 0.076586, -0.000000, 0.739000, -0.059687, 0.076208
-0.060029, 0.076964, -0.000000, 0.651000, -0.059858, 0.076586
-0.060200, 0.077342, 0.000000, 0.746000, -0.060029, 0.076964
-0.060371, 0.077719, 0.000000, 0.815000, -0.060200, 0.077342
-0.060543, 0.078097, -0.000000, 0.810000, -0.060371, 0.077719
-0.060715, 0.078474, 0.000000, 0.742000, -0.060543, 0.078097
-0.060887, 0.078851, 0.000000, 0.877000, -0.060715, 0.078474
-0.061060, 0.079228, 0.000000, 0.666000, -0.060887, 0.078851
-0.061232, 0.079605, 0.000000, 0.744000, -0.061060, 0.079228
-0.061405, 0.079982, -0.000000, 0.821000, -0.061232, 0.079605
-0.061578, 0.080359, 0.000000, 0.892000, -0.061405, 0.079982
-0.061751, 0.080736, 0.000000, 0.769000, -0.061578, 0.080359
-0.061925, 0.081112, 0.000000, 0.734000, -0.061751, 0.080735
-0.062099, 0.081488, 0.000000, 0.683000, -0.061925, 0.081112
-0.062272, 0.081865, 0.000000, 0.750000, -0.062099, 0.081488
-0.062447, 0.082241, 0.000000, 0.644000, -0.062273, 0.081865
-0.062621, 0.082617, 0.000000, 0.714000, -0.062447, 0.082241
-0.062796, 0.082993, 0.000000, 0.824000, -0.062621, 0.082617
-0.062970, 0.083369, -0.000000, 0.586000, -0.062796, 0.082993
-0.063146, 0.083744, -0.000000, 0.658000, -0.062971, 0.083368
-0.063321, 0.084120, -0.000000, 0.707000, -0.063146, 0.083744
-0.063496, 0.084495, -0.000000, 0.812000, -0.063321, 0.084120
-0.063672, 0.084870, -0.000000, 0.647000, -0.063496, 0.084495
-0.063848, 0.085246, -0.000000, 0.588000, -0.063672, 0.084870
-0.064024, 0.085621, -0.000000, 0.666000, -0.063848, 0.085246
-0.064201, 0.085996, -0.000000, 0.918000, -0.064024, 0.085621
-0.064377, 0.086371, -0.000000, 0.670000, -0.064201, 0.085996
-0.064554, 0.086745, -0.000000, 0.812000, -0.064377, 0.086371
-0.064731, 0.087120, -0.000000, 0.793000, -0.064554, 0.086745
-0.064908, 0.087494, 0.000000, 0.668000, -0.064731, 0.087120
-0.065086, 0.087869, 0.000000, 0.645000, -0.064909, 0.087494
-0.065264, 0.088243, 0.000000, 0.641000, -0.065086, 0.087869
-0.065442, 0.088617, 0.000000, 0.734000, -0.065264, 0.088243
-0.065620, 0.088991, -0.000000, 0.722000, -0.065442, 0.088617
